time,open,high,low,close
1738540800.0,3043.33000000,3045.09000000,3013.85000000,3023.17000000
1738541700.0,3014.24000000,3030.22000000,2970.33000000,3009.55000000
1738542600.0,3011.23000000,3012.91000000,2937.12000000,2944.65000000
1738543500.0,2947.84000000,3018.34000000,2946.63000000,2996.67000000
1738544400.0,3002.18000000,3012.88000000,2983.78000000,2983.78000000
1738545300.0,2985.01000000,2985.01000000,2947.58000000,2949.27000000
1738546200.0,2950.01000000,2970.26000000,2900.00000000,2913.42000000
1738547100.0,2915.81000000,2915.81000000,2499.06000000,2640.27000000
1738548000.0,2640.09000000,2714.51000000,2146.67000000,2598.01000000
1738548900.0,2593.73000000,2657.94000000,2538.05000000,2540.91000000
1738549800.0,2545.29000000,2640.68000000,2476.51000000,2620.40000000
1738550700.0,2622.53000000,2653.91000000,2603.75000000,2633.30000000
1738551600.0,2630.22000000,2676.14000000,2629.94000000,2656.86000000
1738552500.0,2657.17000000,2696.85000000,2653.65000000,2671.22000000
1738553400.0,2666.81000000,2673.01000000,2655.48000000,2666.20000000
1738554300.0,2669.94000000,2695.38000000,2668.02000000,2679.24000000
1738555200.0,2677.64000000,2719.84000000,2657.43000000,2664.00000000
1738556100.0,2662.34000000,2671.22000000,2633.36000000,2636.22000000
1738557000.0,2638.18000000,2650.03000000,2610.10000000,2618.30000000
1738557900.0,2617.16000000,2635.76000000,2595.63000000,2597.31000000
1738558800.0,2599.40000000,2623.91000000,2594.32000000,2616.94000000
1738559700.0,2621.39000000,2653.00000000,2615.04000000,2640.44000000
1738560600.0,2638.76000000,2652.16000000,2619.19000000,2626.50000000
1738561500.0,2625.53000000,2672.08000000,2622.95000000,2669.43000000
1738562400.0,2665.30000000,2665.30000000,2631.25000000,2650.66000000
1738563300.0,2653.99000000,2680.70000000,2644.23000000,2674.82000000
1738564200.0,2674.24000000,2691.99000000,2656.81000000,2664.40000000
1738565100.0,2660.33000000,2684.85000000,2659.44000000,2679.69000000
1738566000.0,2677.45000000,2702.52000000,2673.59000000,2698.89000000
1738566900.0,2700.38000000,2724.99000000,2696.12000000,2719.80000000
1738567800.0,2722.09000000,2759.68000000,2711.03000000,2741.96000000
1738568700.0,2741.23000000,2790.26000000,2738.71000000,2782.69000000
1738569600.0,2777.78000000,2777.78000000,2738.51000000,2755.79000000
1738570500.0,2757.81000000,2759.55000000,2710.58000000,2713.34000000
1738571400.0,2709.01000000,2711.95000000,2679.86000000,2694.04000000
1738572300.0,2694.11000000,2727.49000000,2694.11000000,2723.86000000
1738573200.0,2725.58000000,2774.59000000,2723.27000000,2756.00000000
1738574100.0,2756.46000000,2756.46000000,2715.38000000,2745.77000000
1738575000.0,2737.81000000,2756.37000000,2731.89000000,2741.62000000
1738575900.0,2740.65000000,2751.86000000,2713.90000000,2723.38000000
1738576800.0,2725.21000000,2735.48000000,2714.85000000,2730.88000000
1738577700.0,2731.18000000,2750.12000000,2720.20000000,2742.91000000
1738578600.0,2745.36000000,2768.63000000,2742.85000000,2747.56000000
1738579500.0,2748.33000000,2771.56000000,2743.95000000,2767.55000000
1738580400.0,2765.61000000,2765.61000000,2748.32000000,2753.81000000
1738581300.0,2753.81000000,2770.90000000,2738.85000000,2756.66000000
1738582200.0,2754.79000000,2762.20000000,2733.88000000,2736.59000000
1738583100.0,2739.11000000,2743.20000000,2730.31000000,2737.77000000
1738584000.0,2738.39000000,2767.04000000,2738.39000000,2762.94000000
1738584900.0,2760.65000000,2793.68000000,2760.65000000,2775.64000000
1738585800.0,2774.43000000,2781.81000000,2761.37000000,2766.56000000
1738586700.0,2765.16000000,2765.16000000,2726.56000000,2733.78000000
1738587600.0,2732.88000000,2747.96000000,2719.71000000,2722.42000000
1738588500.0,2723.78000000,2733.28000000,2700.00000000,2701.00000000
1738589400.0,2705.32000000,2733.35000000,2704.36000000,2730.17000000
1738590300.0,2732.65000000,2737.48000000,2712.58000000,2731.87000000
1738591200.0,2731.86000000,2733.16000000,2688.13000000,2701.02000000
1738592100.0,2705.75000000,2721.53000000,2682.58000000,2711.49000000
1738593000.0,2708.97000000,2804.50000000,2698.32000000,2783.45000000
1738593900.0,2779.87000000,2791.36000000,2742.26000000,2777.14000000
1738594800.0,2776.10000000,2786.50000000,2755.00000000,2781.13000000
1738595700.0,2776.97000000,2861.68000000,2772.34000000,2837.19000000
1738596600.0,2830.81000000,2881.26000000,2818.34000000,2867.40000000
1738597500.0,2863.83000000,2891.25000000,2851.63000000,2865.14000000
1738598400.0,2863.11000000,2879.04000000,2836.52000000,2857.82000000
1738599300.0,2856.74000000,2873.89000000,2850.10000000,2858.61000000
1738600200.0,2858.01000000,2875.86000000,2850.82000000,2874.78000000
1738601100.0,2874.83000000,2896.93000000,2869.47000000,2869.47000000
1738602000.0,2874.27000000,2874.27000000,2844.73000000,2852.34000000
1738602900.0,2850.02000000,2867.50000000,2845.77000000,2847.23000000
1738603800.0,2847.39000000,2849.48000000,2830.30000000,2842.18000000
1738604700.0,2842.18000000,2877.54000000,2842.18000000,2874.03000000
1738605600.0,2872.21000000,2889.28000000,2861.47000000,2872.26000000
1738606500.0,2876.07000000,2891.34000000,2862.19000000,2887.39000000
1738607400.0,2890.68000000,2898.61000000,2878.55000000,2886.54000000
1738608300.0,2886.69000000,2899.19000000,2881.99000000,2899.19000000
1738609200.0,2898.59000000,2912.97000000,2891.85000000,2909.65000000
1738610100.0,2908.73000000,2930.78000000,2900.37000000,2900.49000000
1738611000.0,2901.40000000,2916.60000000,2899.40000000,2911.49000000
1738611900.0,2912.36000000,2933.39000000,2910.84000000,2930.29000000
1738612800.0,2930.39000000,2930.39000000,2872.52000000,2890.06000000
1738613700.0,2890.37000000,2905.63000000,2883.56000000,2895.28000000
1738614600.0,2894.89000000,2904.01000000,2873.03000000,2876.13000000
1738615500.0,2878.91000000,2880.95000000,2857.87000000,2867.55000000
1738616400.0,2868.69000000,2881.59000000,2860.90000000,2873.46000000
1738617300.0,2871.63000000,2889.82000000,2864.56000000,2883.92000000
